trade_date,nifty_price,gold_price,nifty_return,gold_return,nifty_vol_30d,nifty_rsi_14,high_vol_flag,gold_on_crash_days
2023-04-12,17812.400390625,51.720001220703125,0.005083967961446945,0.003297807684939036,0.007524249550079098,81.55397461250108,False,
2023-04-13,17828.0,51.939998626708984,0.0008757724412713497,0.004253623372263204,0.00750013312843249,79.96591533095271,False,
2023-04-17,17706.849609375,51.70000076293945,-0.006795512150830185,-0.004620675204371594,0.007573676551566496,71.69551420080572,False,
2023-04-18,17660.150390625,51.52000045776367,-0.0026373533282438855,-0.003481630609661668,0.007522592269757162,73.31790383738436,False,
2023-04-19,17618.75,51.119998931884766,-0.002344283016240789,-0.007764004703509797,0.0073949454753361185,79.03377315991663,False,
2023-04-20,17624.44921875,51.63999938964844,0.0003234746363958152,0.010172153142189,0.007249293526050408,78.38258164852255,False,
2023-04-21,17624.05078125,51.290000915527344,-2.260708945023282e-05,-0.006777662243568017,0.006662670732565362,80.79524228696567,False,
2023-04-24,17743.400390625,51.2599983215332,0.006771973756565242,-0.0005849599036574782,0.006666667853167867,80.62395416465849,False,
2023-04-25,17769.25,51.31999969482422,0.0014568576938982503,0.0011705301454489891,0.006657268769399298,74.7044850404389,False,
2023-04-26,17813.599609375,51.47999954223633,0.0024958627615121465,0.0031176899525244828,0.0064314464078586335,74.88776228766075,False,
2023-04-27,17915.05078125,51.470001220703125,0.005695152810193838,-0.00019421759172710829,0.006183655799844812,73.02852433312562,False,
2023-04-28,18065.0,51.25,0.008370013603697934,-0.004274358179238491,0.005557008747918995,76.31483136398239,False,
2023-05-02,18147.650390625,51.310001373291016,0.004575166931912511,0.001170758503239222,0.005356504882042686,77.76548741307847,False,
2023-05-03,18089.849609375,52.060001373291016,-0.00318502836487633,0.014617033325405648,0.0053193918629385875,70.36400586079952,False,
2023-05-04,18255.80078125,52.5099983215332,0.009173717607303677,0.008643813606832751,0.005464201419312684,72.66180730660885,False,
2023-05-05,18069.0,52.5,-0.010232406865540389,-0.00019040795758518136,0.005865576611559047,60.482818616789906,False,
2023-05-08,18264.400390625,52.16999816894531,0.010814123118324304,-0.006285749162946441,0.005865361229647014,72.78042007150154,False,
2023-05-09,18265.94921875,52.369998931884766,8.480038171931881e-05,0.003833635613552877,0.0058150819162350615,75.69994183377717,False,
2023-05-10,18315.099609375,52.43000030517578,0.0026908205008338015,0.001145720345899992,0.0058153302388718586,79.34841482949766,False,
2023-05-11,18297.0,52.369998931884766,-0.0009882342854272697,-0.0011444091730262729,0.005715274452382384,78.05217022940563,False,
2023-05-12,18314.80078125,51.90999984741211,0.0009728797753729701,-0.008783637461420524,0.0054003937265101306,78.39899144008865,False,
2023-05-15,18398.849609375,52.279998779296875,0.004589120522186851,0.007127700500334511,0.005412253477280661,77.75324348821363,False,
2023-05-16,18286.5,52.04999923706055,-0.006106338807060685,-0.004399379257969849,0.005583889457305724,70.40672909179453,False,
2023-05-17,18181.75,51.619998931884766,-0.005728269488420423,-0.008261293208043141,0.005696555281614189,63.86367347299021,False,
2023-05-18,18129.94921875,51.59000015258789,-0.002849053652701161,-0.0005811464532663457,0.005087513622369003,58.406939002548945,False,
2023-05-19,18203.400390625,51.439998626708984,0.0040513721791914925,-0.002907569789401987,0.005107950820481629,55.7589874207805,False,
2023-05-22,18314.400390625,51.97999954223633,0.006097761825706316,0.010497685263291645,0.004980151927024183,56.77871361967554,False,
2023-05-23,18348.0,51.43000030517578,0.001834600568861644,-0.010580978105119931,0.004977401898591287,60.7049542800217,False,
2023-05-24,18285.400390625,51.75,-0.0034117947119577385,0.006222043416787892,0.005054382226794555,51.342507206397975,False,
2023-05-25,18321.150390625,51.45000076293945,0.001955111686716471,-0.005797086706484045,0.004990157927818424,63.25224650014063,False,
